feat,lrp
TFs_and_others_AFF1,-2.6157078815150108e-06
TFs_and_others_NKX2-2,-1.4343405025167324e-06
TFs_and_others_ZNF565,3.2423407999986533e-06
TFs_and_others_CDC45,4.450807171554193e-06
TFs_and_others_ZNF444,1.2818237841123529e-05
TFs_and_others_CDC16,4.4344569906533666e-07
TFs_and_others_NFE2,3.135282830890893e-07
TFs_and_others_ZNF776,2.756295525049186e-06
TFs_and_others_COBLL1,6.345947617969289e-06
TFs_and_others_PGR,1.7665051487766654e-05
TFs_and_others_CDK6,3.153775672409231e-06
TFs_and_others_SOX3,2.8169979952698e-06
TFs_and_others_PKM,2.3048433408698714e-05
TFs_and_others_MEOX2,2.712093423426084e-05
TFs_and_others_TLE3,7.983599986332284e-05
TFs_and_others_ZNF311,5.482289934448989e-06
TFs_and_others_NRIP1,8.230943508921527e-06
TFs_and_others_INTS10,2.304159385808509e-06
TFs_and_others_HSF1,5.452348449497787e-06
TFs_and_others_HMGB1,5.815993852780528e-06
TFs_and_others_NFKB2,6.9580484131090134e-06
TFs_and_others_YY1,1.556402323967713e-05
TFs_and_others_ZNF23,7.633140005439036e-08
TFs_and_others_TOP2A,-1.0577601920327726e-05
TFs_and_others_ARID1B,-1.577011524095622e-05
Histone_H3K122ac,-4.9051563293393675e-05
Histone_H3T11ph,-9.133531835875986e-06
TFs_and_others_GFP,-2.425270306565856e-05
TFs_and_others_ZNF250,1.2734128815001966e-07
Histone_H3K18la,1.8604127849649503e-07
TFs_and_others_ZNF41,2.097078869643132e-07
TFs_and_others_HIVEP1,-1.8013115418199153e-07
TFs_and_others_HJURP,4.11032826140452e-06
TFs_and_others_MNX1,4.6735993569987054e-06
TFs_and_others_RUNX3,4.7483179516885074e-05
TFs_and_others_PKNOX1,4.939162978758153e-05
Histone_H3K4me2,0.00012804957296573175
TFs_and_others_RFX1,1.998199106590303e-05
TFs_and_others_ZNF251,1.2606703219906613e-05
TFs_and_others_ZNF329,2.468115350988527e-06
Histone_H1.4K34ac,5.40578728709046e-07
TFs_and_others_CHD2,1.5905259275783293e-06
TFs_and_others_HDAC3,-1.5986764703768283e-07
TFs_and_others_HEYL,2.508261009965029e-07
TFs_and_others_NUTM1,-2.0012954790722452e-07
TFs_and_others_GTF2F1,1.8460493354556827e-06
TFs_and_others_RBM17,1.1634816272990836e-07
TFs_and_others_OTX1,5.2913478311107e-07
TFs_and_others_BHLHE41,-2.0428849475574763e-07
Histone_H3K30ac,-2.4875119242127577e-05
TFs_and_others_ZBTB33,-2.2930197700597466e-05
Histone_H2A.Z,-6.648768496507354e-05
TFs_and_others_FOXS1,-1.890390362735461e-06
TFs_and_others_PSIP1,-1.4642590336501982e-06
TFs_and_others_ZNF577,-1.0669916441796734e-06
TFs_and_others_ZBTB24,-3.2421615444750257e-06
TFs_and_others_EP400,-6.728889207839316e-06
TFs_and_others_TFAP2A,-2.031644970471628e-05
TFs_and_others_AKAP8,-2.2974801570052596e-06
TFs_and_others_MPHOSPH8,-2.575162953361351e-06
TFs_and_others_COPS2,-3.600370093845895e-07
TFs_and_others_RNF20,-3.2784231827827165e-07
TFs_and_others_MEN1,-1.0357261090645188e-06
TFs_and_others_DMRT2,-6.457873597295966e-08
TFs_and_others_ZNF560,-6.919502417013198e-08
TFs_and_others_TUBG1,1.8947435194165707e-08
TFs_and_others_ZNF670,1.5633441389352727e-08
TFs_and_others_ISX,-1.1725490117176998e-07
TFs_and_others_ZNF214,-1.6055358131426382e-07
Histone_H3.Y,-5.555771663672851e-07
TFs_and_others_SF3B1,-9.928514828658151e-08
TFs_and_others_ZNF526,-2.1724629651521083e-07
TFs_and_others_ZSCAN20,4.0984356382662135e-08
TFs_and_others_PAX7,-7.83357916683638e-08
TFs_and_others_ZSCAN16,5.518041489478528e-07
TFs_and_others_ING4,7.153802529015851e-08
TFs_and_others_CDK7,1.9778149990355667e-06
Histone_H1.4,-6.729547612850308e-07
TFs_and_others_HIRA,-6.494748214083926e-05
TFs_and_others_FOXN3,-8.918438432217258e-05
TFs_and_others_FOXA1,-0.0002592887644676332
TFs_and_others_SP140L,-2.1609385695499142e-05
TFs_and_others_FXR1,-2.2184386220507246e-05
TFs_and_others_PBX4,-2.9214645583274814e-06
TFs_and_others_FIP1L1,6.65922541975142e-07
TFs_and_others_ZNF654,-7.342471362190606e-06
TFs_and_others_NFE2L3,-9.195518940421894e-06
Histone_H4K12ac,-2.750264127182921e-05
TFs_and_others_PDS5A,-3.403850211546857e-06
TFs_and_others_BCL9,3.8599820217164825e-05
TFs_and_others_JMJD6,6.256798291589729e-05
Histone_H3,0.0001851859890410447
TFs_and_others_TRMT13,1.8103437057987338e-05
TFs_and_others_MBD1,2.01102166473058e-05
TFs_and_others_RDme1,2.5672571530538144e-05
TFs_and_others_SMC4,2.6356716857819402e-05
TFs_and_others_HAND1,7.753765448175003e-05
TFs_and_others_LIN9,6.36225954089792e-06
TFs_and_others_ZNF347,7.732033522859698e-06
TFs_and_others_MYBBP1A,6.750769450606771e-06
TFs_and_others_TEAD1,1.6649648171864674e-05
TFs_and_others_SREBF2,-3.951145616727412e-06
TFs_and_others_SOX21,1.2041017732948568e-06
TFs_and_others_ZNF777,-9.306805726365173e-07
TFs_and_others_SMARCAL1,-8.256892664507786e-08
TFs_and_others_BRD3,-1.6898310541161506e-06
TFs_and_others_SOX8,6.81382675323623e-06
RNA_polymerase_POLR3G,8.111296460540474e-06
TFs_and_others_JUND,4.20159754687638e-05
TFs_and_others_SERPINE1,3.383491866718772e-05
TFs_and_others_CPSF4,4.039871528566456e-05
TFs_and_others_DUX4,0.00010015462814073074
TFs_and_others_ZFP36,8.292770570398869e-06
TFs_and_others_ZFP41,5.1839000722461815e-06
TFs_and_others_CNOT3,-3.4178092919943723e-06
TFs_and_others_ZBTB48,-6.4842692218287006e-06
TFs_and_others_NR2C2,-6.681897506437013e-06
TFs_and_others_MBD3L2,-1.5586189062478903e-06
TFs_and_others_NR2F2,-3.122393411942963e-06
TFs_and_others_FUBP3,1.6728995719409595e-07
TFs_and_others_RFX5,4.657042372202766e-07
TFs_and_others_ZNF609,3.9089610208026546e-07
TFs_and_others_MAP2K1,2.5527807646279154e-07
TFs_and_others_GRWD1,-2.3401245386278438e-08
TFs_and_others_ERCC3,-4.9770868667560106e-08
TFs_and_others_CPSF2,-1.2346233155544246e-06
TFs_and_others_ZNF883,1.6662957167503548e-07
TFs_and_others_ZNF7,4.598653388503076e-06
TFs_and_others_EHMT2,1.1411008136138603e-05
Histone_CENPA,2.167270534063974e-05
TFs_and_others_ZNF770,1.5590844210275194e-05
TFs_and_others_KDM2A,4.422240188014104e-06
Histone_H1B,9.360092664742989e-07
TFs_and_others_Crotonyllysine,8.271127642844697e-08
TFs_and_others_Cas9,-1.2430765238408097e-06
TFs_and_others_EGR1,-5.053826856344973e-07
TFs_and_others_NKX2-3,-1.0251863482888081e-07
TFs_and_others_NFAT5,1.9610780974566382e-07
TFs_and_others_ZNF485,3.2804447088716837e-07
Histone_H1t,7.930737044508831e-08
TFs_and_others_MTA1,1.1386680496079315e-06
TFs_and_others_NR4A2,1.0436687954711844e-06
TFs_and_others_HEY1,3.1337397608239746e-06
TFs_and_others_HOXC11,-4.320158689342312e-06
TFs_and_others_KANSL1,-6.883611886693649e-06
Histone_H3ac,-1.8496144231476487e-05
TFs_and_others_PITX3,-3.1253953983180713e-06
TFs_and_others_ZNF668,-1.2094849866139703e-06
TFs_and_others_MLL-AF6,-3.2657928283118444e-08
TFs_and_others_PLRG1,-4.53648636184671e-08
TFs_and_others_SOD1,4.457404076397038e-09
TFs_and_others_JRK,-1.1627854586307243e-06
TFs_and_others_ZNF112,-1.654279395984774e-07
TFs_and_others_MEIS1,-5.854576093047464e-07
TFs_and_others_SAP130,1.5608958354914087e-06
TFs_and_others_ZNF398,1.2755358785531947e-06
TFs_and_others_ZNF493,-8.997228664131229e-07
TFs_and_others_ZNF140,-1.7700585432933612e-06
TFs_and_others_CDK9,-3.661886458891561e-06
TFs_and_others_ZNF394,-2.2928834098057436e-07
Histone_H1.0,2.1015283163677346e-06
TFs_and_others_ORC1,1.6682470689285116e-07
TFs_and_others_DPF1,-1.4168395569181999e-06
TFs_and_others_ZNF750,-1.661364936794016e-05
TFs_and_others_RXRA,-2.412687367469881e-05
TFs_and_others_STAG2,-5.36814448411132e-05
TFs_and_others_ZNF449,-4.0987114042543315e-06
TFs_and_others_SIX1,-3.572116300576994e-06
TFs_and_others_FOXO4,8.333455182635308e-07
TFs_and_others_DEC1,5.294372291319571e-07
TFs_and_others_REL,1.9088666185202344e-06
TFs_and_others_SNAI1,1.8832630433478745e-07
TFs_and_others_LEF1,7.857529308005248e-07
TFs_and_others_ZNF605,8.227524317673103e-07
TFs_and_others_ZNF331,1.8714814367423388e-06
TFs_and_others_CSTF2,4.104519869647519e-06
TFs_and_others_SRSF4,9.16615947545193e-07
TFs_and_others_INTS3,2.5332008244656053e-06
TFs_and_others_RORA,2.1891831264347565e-07
TFs_and_others_ZNF737,1.2376588276458445e-06
TFs_and_others_ZSCAN5B,1.247587720566792e-06
TFs_and_others_RING1,3.5671184246749028e-06
TFs_and_others_ZBTB9,4.409572417286191e-07
TFs_and_others_ZBTB12,2.154557207021602e-07
TFs_and_others_ZNF501,-1.4516815525803276e-07
TFs_and_others_PHF19,6.466380831361073e-08
TFs_and_others_ZNF300,6.724436849669226e-08
TFs_and_others_ZIC5,3.237378929532859e-07
TFs_and_others_POLRMT,4.6889142270582227e-07
TFs_and_others_CTR9,8.77540912994351e-07
TFs_and_others_SIN3B,2.245584981381055e-06
TFs_and_others_ZNF586,4.4614852362596e-07
TFs_and_others_SP140,3.1942700377451134e-07
TFs_and_others_CREB3L2,3.145302634273195e-08
TFs_and_others_MED31,-2.9124810547191192e-08
TFs_and_others_MED22,-3.811676016342622e-08
TFs_and_others_ID3,-2.4941137237591837e-07
TFs_and_others_ZNF433,-1.1260639215507772e-07
Histone_H4K5K8K12ac,-3.397891000050529e-07
TFs_and_others_GABPB2,7.240245441457578e-07
TFs_and_others_ZNF441,6.898189029516772e-07
Histone_H1,1.6493592416411968e-06
TFs_and_others_FANCD2,-2.373354456911427e-07
TFs_and_others_ZXDB,1.5331771497286152e-06
TFs_and_others_TBPL1,1.9526171496287106e-06
TFs_and_others_KDM5B,5.429461078984421e-06
TFs_and_others_CLOCK,8.544275772639308e-07
TFs_and_others_ERCC6,1.0597924778563509e-06
TFs_and_others_PRDM15,1.8533941193319612e-06
TFs_and_others_DBP,1.269209717687647e-07
TFs_and_others_SALL2,2.0305275185619542e-07
TFs_and_others_TTF2,-2.3592642981486074e-07
TFs_and_others_YBX1,-6.567836149180341e-08
TFs_and_others_AHR,-1.042090581701037e-06
TFs_and_others_ZMYM2,-5.597189349544795e-07
TFs_and_others_CSTF3,-1.1783442424942253e-06
TFs_and_others_MGA,-2.3249404893201105e-06
TFs_and_others_MECOM,-1.4048357123541202e-05
TFs_and_others_SUV39H1,-1.5084973299892638e-05
TFs_and_others_NR3C1,-4.3983782882958306e-05
TFs_and_others_HSF2,-2.0271871734681744e-06
Histone_H3K36ac,1.4677840207950215e-05
TFs_and_others_CBFB,2.036764809847515e-05
TFs_and_others_5-hmC,5.3392908847737974e-05
TFs_and_others_TOE1,4.513739713537333e-06
TFs_and_others_CIC,4.638843400520374e-06
TFs_and_others_BAHCC1,-2.5287896189331784e-06
TFs_and_others_GLI2,-1.9594406186533826e-06
TFs_and_others_RBBP7,-5.86796353976213e-06
TFs_and_others_MethylCap,-2.0254808346578224e-06
TFs_and_others_NFIC,-2.7693195216630602e-06
TFs_and_others_FOXH1,4.3474611495241654e-05
TFs_and_others_HNF4A,8.207390108373188e-05
TFs_and_others_DMC1,7.757262528509202e-05
TFs_and_others_DPPA3,2.0701195475987597e-05
TFs_and_others_ZNF25,1.8188499729681094e-05
TFs_and_others_FOXL2,3.164385032149579e-05
Histone_H3K18ac,-9.624139522881973e-06
TFs_and_others_SNIP1,7.0029697815266166e-06
TFs_and_others_HMGA2,1.0976701913343061e-05
TFs_and_others_SKP2,8.849966784392078e-06
TFs_and_others_SRSF1,8.080847116782829e-07
TFs_and_others_INTS5,1.9143774641871733e-06
TFs_and_others_BCL11B,6.494878688727074e-05
TFs_and_others_SMAD4,9.602703232220128e-05
TFs_and_others_DDX5,0.0002465895058178029
TFs_and_others_MYOD1,3.421696889565394e-05
TFs_and_others_HOXB5,2.0371013585992776e-05
TFs_and_others_ZFP91,2.57434431226632e-06
TFs_and_others_TFDP1,3.015955076272506e-06
TFs_and_others_HOXA13,3.556992179693991e-07
TFs_and_others_HNRNPH1,5.137628981363779e-07
TFs_and_others_PTF1A,9.227811434447205e-09
TFs_and_others_OVOL1,5.582768246491587e-07
TFs_and_others_SIRT7,4.685575076471376e-07
TFs_and_others_GABPA,1.4385282358317865e-06
TFs_and_others_ZNF699,2.269633012485939e-07
TFs_and_others_ZNF490,2.3443357674912188e-07
TFs_and_others_ELK4,4.995693933451381e-07
TFs_and_others_ZNF781,-1.1181920355128033e-07
TFs_and_others_HDAC4,3.987025280582088e-07
TFs_and_others_CAMTA1,1.913690877440732e-07
TFs_and_others_U2AF1,7.269859534453e-07
TFs_and_others_FOXO3,4.935236534872191e-08
TFs_and_others_ZNF800,7.900919368290403e-06
TFs_and_others_CTBP2,7.689713984639646e-06
TFs_and_others_MKL1,2.986192077192116e-05
Histone_H4K20me2,9.115962419861589e-06
TFs_and_others_MTOR,2.3525488198451855e-05
TFs_and_others_GRHL2,1.707943624970788e-05
TFs_and_others_CPSF7,1.037868981306088e-05
TFs_and_others_MCM3,1.3724652130615074e-05
TFs_and_others_YAP1,3.256425529559692e-05
TFs_and_others_ILF3,2.795417971787247e-06
TFs_and_others_CHAMP1,2.275835092213367e-06
TFs_and_others_PBX3,1.0094374833798801e-05
TFs_and_others_CASZ1,1.1224531411545991e-05
TFs_and_others_SETDB1,3.5758696289519564e-05
TFs_and_others_TERF1,5.29907172910146e-06
TFs_and_others_KDM6A,6.423176538645345e-06
Histone_H3K79me3,8.982292228911516e-06
TFs_and_others_ZNF720,3.5579598290731637e-06
TFs_and_others_HBcAg,3.278161536362928e-06
TFs_and_others_LIN54,8.646322591336507e-06
TFs_and_others_PRTN3,2.3120013615344996e-06
TFs_and_others_KLF5,6.768279270596222e-06
TFs_and_others_NAT10,9.931170573009472e-07
TFs_and_others_ZNF264,2.0549824874383534e-06
TFs_and_others_FAM208A,-1.2207537715030433e-06
TFs_and_others_ALKBH3,-8.037748810273912e-07
TFs_and_others_DTL,-3.867868581576114e-06
TFs_and_others_ZNF646,1.1991882380694398e-06
TFs_and_others_PRDM2,-2.3809841822249684e-07
TFs_and_others_MTF1,4.727491380110449e-08
TFs_and_others_LHX2,-9.662598021345474e-08
TFs_and_others_PREB,2.469983651244612e-07
TFs_and_others_TOX,6.41037529468604e-07
